budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
3,aggregate_tpa_mcp_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
3,dpa_max_target_token_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
3,dpa_weakest_token_stability,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
3,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,1.1339543300018704,1.0,2.0,0.987012987012987,98.7012987012987,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
3,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4076149529973918,1.0,2.0,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
5,aggregate_tpa_mcp_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
5,dpa_max_target_token_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
5,dpa_weakest_token_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
5,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,1.2560057119990231,1.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
5,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4019403530001,1.0,2.0,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
7,aggregate_tpa_mcp_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
7,dpa_max_target_token_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
7,dpa_weakest_token_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,1.2941732789986418,1.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4137824950012145,1.0,2.0,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,aggregate_tpa_mcp_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
9,dpa_max_target_token_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
9,dpa_weakest_token_stability,radius_derived,77,74.0,0.961038961038961,20,,,,,,,,,,,,,,0.961038961038961,96.1038961038961,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,3.0,74.0,0.961038961038961,gurobi,OPTIMAL,3.0,3.0,0.0,1.3174331299996993,1.0,2.0,0.961038961038961,96.1038961038961,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3976648870011559,1.0,2.0,1.0,100.0,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
25,aggregate_tpa_mcp_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
25,dpa_max_target_token_validity,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
25,dpa_weakest_token_stability,radius_derived,77,67.0,0.8701298701298701,20,,,,,,,,,,,,,,0.8701298701298701,87.01298701298701,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
25,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,10.0,67.0,0.8701298701298701,gurobi,OPTIMAL,10.0,10.0,0.0,1.498801800000365,1.0,2.0,0.8701298701298701,87.01298701298701,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
25,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,0.415518167999835,1.0,2.0,0.987012987012987,98.7012987012987,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
50,aggregate_tpa_mcp_validity,radius_derived,77,73.0,0.948051948051948,20,,,,,,,,,,,,,,0.948051948051948,94.8051948051948,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
50,dpa_max_target_token_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
50,dpa_weakest_token_stability,radius_derived,77,61.0,0.7922077922077922,20,,,,,,,,,,,,,,0.7922077922077922,79.22077922077922,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
50,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,16.0,61.0,0.7922077922077922,gurobi,OPTIMAL,16.0,16.0,0.0,1.4381909350013302,1.0,2.0,0.7922077922077922,79.22077922077922,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
50,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,0.4082212039975275,1.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
100,aggregate_tpa_mcp_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
100,dpa_max_target_token_validity,radius_derived,77,70.0,0.9090909090909092,20,,,,,,,,,,,,,,0.9090909090909092,90.90909090909092,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
100,dpa_weakest_token_stability,radius_derived,77,56.0,0.7272727272727273,20,,,,,,,,,,,,,,0.7272727272727273,72.72727272727273,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
100,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,21.0,56.0,0.7272727272727273,gurobi,OPTIMAL,21.0,21.0,0.0,1.3771180209987506,1.0,2.0,0.7272727272727273,72.72727272727273,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
100,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,7.0,70.0,0.9090909090909092,gurobi,OPTIMAL,7.0,7.0,0.0,0.4445192270031839,1.0,2.0,0.9090909090909092,90.90909090909092,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
150,aggregate_tpa_mcp_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
150,dpa_max_target_token_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
150,dpa_weakest_token_stability,radius_derived,77,50.0,0.6493506493506493,20,,,,,,,,,,,,,,0.6493506493506493,64.93506493506493,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
150,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,27.0,50.0,0.6493506493506493,gurobi,OPTIMAL,27.0,27.0,0.0,1.7614254369982518,1.0,2.0,0.6493506493506493,64.93506493506493,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
150,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,9.0,68.0,0.8831168831168831,gurobi,OPTIMAL,9.0,9.0,0.0,0.4343467209982918,1.0,2.0,0.8831168831168831,88.31168831168831,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
200,aggregate_tpa_mcp_validity,radius_derived,77,64.0,0.8311688311688312,20,,,,,,,,,,,,,,0.8311688311688312,83.11688311688312,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
200,dpa_max_target_token_validity,radius_derived,77,65.0,0.8441558441558441,20,,,,,,,,,,,,,,0.8441558441558441,84.4155844155844,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
200,dpa_weakest_token_stability,radius_derived,77,36.0,0.4675324675324675,20,,,,,,,,,,,,,,0.4675324675324675,46.75324675324675,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,41.0,36.0,0.4675324675324675,gurobi,OPTIMAL,41.0,41.0,0.0,1.4821326550008962,1.0,2.0,0.4675324675324675,46.75324675324675,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,12.0,65.0,0.8441558441558441,gurobi,OPTIMAL,12.0,12.0,0.0,0.4270926199969835,1.0,2.0,0.8441558441558441,84.4155844155844,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
249,aggregate_tpa_mcp_validity,radius_derived,77,54.0,0.7012987012987013,20,,,,,,,,,,,,,,0.7012987012987013,70.12987012987013,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA MCP validity
249,dpa_max_target_token_validity,radius_derived,77,54.0,0.7012987012987013,20,,,,,,,,,,,,,,0.7012987012987013,70.12987012987013,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity
249,dpa_weakest_token_stability,radius_derived,77,11.0,0.1428571428571428,20,,,,,,,,,,,,,,0.1428571428571428,14.28571428571428,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA weakest-token stability
249,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,490.0,66.0,11.0,0.1428571428571428,gurobi,OPTIMAL,66.0,66.0,0.0,0.7153921909994096,1.0,2.0,0.1428571428571428,14.28571428571428,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
249,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,23.0,54.0,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.3412782499981404,1.0,2.0,0.7012987012987013,70.12987012987013,1B full H=20 targets=2,1b_full_targets2,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
